Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
4470000,198.35391,-0.046963613,0.003558931,3.3611126e-05,0.23838529,0.00016633152,0.0014957046,0.0006750364,-0.9997932644376609,1996.0,-0.999800056219101,0.04539508387679234
4500000,200.70299,-0.035168674,0.0035347333,0.00016261442,0.25472674,0.00016545401,0.0006475228,0.00022293242,-0.9997999311027039,1996.0,-0.9998063063248992,0.06169367960501404
4530000,197.70857,-0.020473054,0.0023871465,0.00042053478,0.21915226,0.00016457385,0.00053915055,0.0001854535,-0.6291061977517529,1879.75,-0.629106305539608,0.02644714842153917
4560000,197.61942,-0.045719218,0.001496121,2.4263422e-06,0.25277552,0.00016362782,0.0006523882,0.0007958307,-0.9998132644357004,1996.0,-0.9998133897781372,0.03144591497160339
4590000,200.0251,-0.0149929235,0.0012468349,0.001900271,0.26928148,0.00016276118,0.0005284908,0.00056092965,-0.6286061723212697,1878.75,-0.6038467019796372,0.029045356349282278
4620000,198.66399,-0.02314017,0.0015294529,6.313996e-05,0.2895605,0.00016188358,0.00048370456,0.0012680843,-0.9998132644357004,1996.0,-0.9998333901166916,0.020545942318373516
4650000,199.78133,-0.047086023,0.0016607315,5.6415033e-06,0.26119846,0.00016093835,0.00063445553,0.0002088211,-0.9998427882424689,1996.0,-0.9998333901166916,0.02799278327341502
4680000,200.64632,-0.035753805,0.0018435711,0.002560914,0.2402262,0.00016006696,0.001917343,0.010491089,-0.631387443444055,1884.3125,-0.6313875503838062,0.03421286566299386
4710000,197.50658,-0.018297784,0.0043139844,0.0038665868,0.1813017,0.00015920182,0.002621943,0.008905223,-0.34854699018572266,1870.1176470588234,-0.307837525382638,0.09119095865025884
4740000,200.68715,0.0029349332,0.0037053106,0.0020293233,0.24916674,0.0001582677,0.0009767815,0.004027551,-0.25696871449827086,1760.6875,-0.30067066848278046,0.03786240683899343
4770000,197.93452,-0.024096234,0.0036122245,0.00020515938,0.21937183,0.00015732985,0.00060229644,0.0004555099,-0.9998186811012602,1996.0,-0.9998333901166916,0.04079531562359383
4800000,200.79916,-0.0009621488,0.00070997817,0.0084238,0.19594236,0.00015645854,0.0005413226,0.0023015467,0.28970004168109476,1639.7777777777778,0.22184206545352936,0.019721262613433953
4830000,198.99957,-0.011406365,0.0011687687,0.0003700249,0.2604181,0.00015558736,0.00067035976,0.0005659343,-0.999793681103256,1996.0,-0.9997938061133027,0.031191294901873334
4860000,198.32181,0.04484201,0.0014778558,0.00060523127,0.25049168,0.00015464232,0.00073808566,0.0010904315,-0.6281436936678801,1877.9375,-0.6033667395512263,0.031083973120742788
4890000,199.35292,-0.016311659,0.00088565523,0.0029236593,0.21060471,0.00015370648,0.0007949734,0.0012380754,-0.6027799308649264,1868.8666666666666,-0.6275937901809812,0.03287920365801256
4920000,201.18002,-0.03273977,0.0015214292,0.00017488514,0.29392305,0.00015282923,0.00048473405,0.0007316307,-0.999756181106477,1996.0,-0.9997600555419922,0.027421289034343013
4950000,201.41895,-0.049092885,0.0012331351,1.870015e-06,0.2910532,0.00015195193,0.0003605107,0.000112040514,-0.9997599311061397,1996.0,-0.9997467219829559,0.019768098502148255
4980000,201.4002,-0.049997013,0.00042864293,1.2848062e-06,0.2881972,0.00015100688,0.00032129738,0.00013560432,-0.9997465977731432,1996.0,-0.9997563054785132,0.016386151092774526
5010000,199.84077,-0.04963341,0.00077000854,5.8789504e-07,0.29599243,0.00015012901,0.00031460202,0.00016018377,-0.9997713596770025,1996.0,-0.9997714843068805,0.015535309320382242
5040000,201.20108,-0.044931922,0.0008476542,2.6339455e-06,0.2928431,0.00014925133,0.00024987638,0.0001082644,-0.9997499311076743,1996.0,-0.999750055372715,0.011781657637454503
5070000,201.41895,-0.048263323,0.0013190868,1.0482545e-06,0.29440993,0.00014830648,0.00031770667,9.6690026e-05,-0.9997399311081002,1996.0,-0.9997400552034378,0.014814546514632336
5100000,198.09476,-0.043929856,0.0009863354,0.0018749912,0.22108455,0.0001474264,0.00035206904,0.0012963774,-0.6498705111131559,1884.6470588235295,-0.6280062794685364,0.01716289486921596
5130000,200.9569,-0.050160486,0.00080806535,4.1733683e-06,0.24049155,0.00014654863,0.00040777968,0.0007414921,-0.9997713596770025,1996.0,-0.9997667223215103,0.017715927246414746
5160000,200.14842,-0.032931168,-0.0003569402,1.5539339e-05,0.29137915,0.000145671,0.000190349,6.332708e-05,-0.9997732644391363,1996.0,-0.9997733891010284,0.012951616836653556
5190000,200.79869,-0.0026129263,-0.00027102107,0.0018323819,0.18388282,0.0001447974,0.0004087417,0.00042628506,-0.3562944003877217,1820.4444444444443,-0.31843536653939414,0.0197527883668526
5220000,201.03181,-0.03444847,0.0015397985,0.0021455507,0.22023214,0.00014387046,0.00035223828,0.0005809264,-0.2553624391448466,1757.5625,-0.29915887380347533,0.015074323354330024
5250000,201.41895,-0.0411563,6.431865e-06,0.0019557052,0.24866593,0.00014294809,0.0018013242,0.013200481,-0.9997732644391363,1996.0,-0.9997714843068805,0.013619453786564659
5280000,200.00621,-0.028438527,0.0037971707,1.7067905e-05,0.25107148,0.00014207033,0.0014720456,0.0010808033,-0.9997599311066249,1996.0,-0.9997733891010284,0.08450725123014612
5310000,198.00516,0.05658256,0.0034229376,0.0039917226,0.17712954,0.00014121001,0.0007311608,0.0032073024,-0.28801869123390134,1822.75,-0.32987652368405285,0.026551217866226044
5340000,201.40843,0.012013857,0.0022711412,0.00049080193,0.23797442,0.0001402702,0.0014674857,0.006437041,-0.6265061809549479,1874.6875,-0.6016333589951197,0.039124273446698984
5370000,200.44373,-0.041400902,0.0031274208,3.3002627e-05,0.24101023,0.00013932465,0.0011305673,0.004747346,-0.9997799311051494,1996.0,-0.9997688056901097,0.04148951817842317
5400000,200.06409,-0.047272153,0.0035324402,2.5936463e-06,0.2454377,0.00013844731,0.0008770774,0.00080684625,-0.9997686811057065,1996.0,-0.9997688056901097,0.05758801610863884
5430000,201.30743,-0.043366134,0.0026242174,1.1168487e-05,0.2524558,0.00013757011,0.0004725924,0.0008559535,-0.9997732644386512,1996.0,-0.9997643413288253,0.03516458061390689
5460000,201.41896,-0.039084073,0.0016652204,8.976257e-06,0.24721397,0.00013662486,0.00049482734,0.0026649109,-0.9997599311056546,1996.0,-0.9997688056901097,0.022323505087115336
5490000,201.38437,-0.038922336,0.0009910461,0.0028442547,0.20771725,0.00013575265,0.0007481012,0.0056881313,-0.6316936975736098,1885.0,-0.6316938232630491,0.029827754123289196
5520000,201.3925,-0.03932171,0.00078932045,5.345759e-05,0.24959064,0.0001348776,0.00039844113,0.0003715113,-0.9997799311051494,1996.0,-0.9997800558805465,0.020501824646877744
5550000,201.41895,-0.038687777,0.002523557,1.4730932e-05,0.20088205,0.00013393296,0.00079065014,0.00033041285,-0.9997936811037107,1996.0,-0.9997938061133027,0.029285240435456217
5580000,201.41188,-0.04856207,0.0048095635,0.0039113737,0.23243682,0.00013305481,0.00051500474,0.00019313056,-0.6014999490614475,1866.2666666666667,-0.6015000720818837,0.04141750239553706
5610000,201.41895,-0.05050735,0.0028696181,4.3575287e-06,0.2983687,0.00013217649,0.00038363223,0.00021163191,-0.999799931103189,1996.0,-0.999800056219101,0.012168419660676071
5640000,201.41895,-0.032910064,0.0020810654,3.4656954e-05,0.23206075,0.00013123124,0.0003495388,0.0012424093,-0.9997932644371759,1996.0,-0.9998067229986191,0.021407792383494478
5670000,201.41895,-0.045896705,0.0018124878,3.0072067e-06,0.29364,0.00013035403,0.00051862496,0.0010538267,-0.9998065977696873,1996.0,-0.9997867226600647,0.02426124115784963
5700000,201.41429,-0.049009085,0.0019271715,9.713181e-07,0.27928963,0.0001294767,0.00029712176,0.00018934906,-0.999778502531886,1996.0,-0.9997867226600647,0.02035310582383924
5730000,201.41895,-0.04676754,0.0011634895,3.2351531e-06,0.26627538,0.00012853164,0.00025991857,0.00065973034,-0.9997932644371759,1996.0,-0.9998071991971561,0.013508722277557743
